action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,814056,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3C(=O)C2CC2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '14.36', 'le': '0.27', 'lle': '3.51', 'sei': '7.44'}",CHEMBL344039,,CHEMBL344039,6.70,0,http://www.openphacts.org/units/Nanomolar,267259,=,1,1,=,,IC50,nM,,200.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.2
,,815284,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3S(=O)(=O)c3ccccc3)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '12.89', 'le': '0.25', 'lle': '4.52', 'sei': '6.04'}",CHEMBL337146,,CHEMBL337146,5.75,0,http://www.openphacts.org/units/Nanomolar,267248,=,1,1,=,,IC50,nM,,1800.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,1.8
,,815285,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(C(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3C(=O)C2CC2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '14.19', 'le': '0.27', 'lle': '3.61', 'sei': '8.22'}",CHEMBL337312,,CHEMBL337312,6.41,0,http://www.openphacts.org/units/Nanomolar,267263,=,1,1,=,,IC50,nM,,390.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.39
,,815286,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3c2nc3ccc(OC(F)(F)F)cc3s2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '10.29', 'le': '0.20', 'lle': '0.37', 'sei': '6.67'}",CHEMBL134973,,CHEMBL134973,6.34,0,http://www.openphacts.org/units/Nanomolar,267270,=,1,1,=,,IC50,nM,,460.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.46
,,818935,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CCCOc1ccc(C(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3C(=O)C2CC2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '13.40', 'le': '0.25', 'lle': '3.81', 'sei': '7.19'}",CHEMBL138211,,CHEMBL138211,6.27,0,http://www.openphacts.org/units/Nanomolar,267262,=,1,1,=,,IC50,nM,,540.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.54
,,818937,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3S(=O)(=O)c3ccc(-c4ccc(Cl)cc4)cc3)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '10.93', 'le': '0.22', 'lle': '2.54', 'sei': '6.39'}",CHEMBL343130,,CHEMBL343130,6.08,0,http://www.openphacts.org/units/Nanomolar,267293,=,1,1,=,,IC50,nM,,840.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.84
,,821022,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3C(=O)C2CC2)sc2ccc(Cl)cc12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '13.08', 'le': '0.26', 'lle': '2.87', 'sei': '8.62'}",CHEMBL336034,,CHEMBL336034,6.72,0,http://www.openphacts.org/units/Nanomolar,267265,=,1,1,=,,IC50,nM,,190.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.19
,,821024,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3c2nc3ccc([N+](=O)[O-])cc3s2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '11.11', 'le': '0.21', 'lle': '1.43', 'sei': '4.97'}",CHEMBL343116,,CHEMBL343116,6.41,0,http://www.openphacts.org/units/Nanomolar,267272,=,1,1,=,,IC50,nM,,390.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.39
,,822164,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)Oc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3C(=O)C2CC2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '12.70', 'le': '0.25', 'lle': '4.39', 'sei': '6.13'}",CHEMBL138427,,CHEMBL138427,6.40,0,http://www.openphacts.org/units/Nanomolar,267268,=,1,1,=,,IC50,nM,,400.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.4
,,823407,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccccc1NC(=O)N1CCC[C@H]1C(=O)N1CC[C@H]2[C@H]1[C@H](C)C(=O)N2C(=O)C1CC1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '13.56', 'le': '0.25', 'lle': '3.14', 'sei': '7.03'}",CHEMBL341767,,CHEMBL341767,6.33,0,http://www.openphacts.org/units/Nanomolar,267253,=,1,1,=,,IC50,nM,,470.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.47
,,823408,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3C(=O)c3ccc(-c4ccc(Cl)cc4)cc3)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '11.26', 'le': '0.22', 'lle': '1.85', 'sei': '7.50'}",CHEMBL138087,,CHEMBL138087,5.85,0,http://www.openphacts.org/units/Nanomolar,267291,=,1,1,=,,IC50,nM,,1400.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,1.4
,,824642,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3C(=O)c3cccc4ccccc34)[C@H]12,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '13.17', 'le': '0.24', 'lle': '3.22', 'sei': '7.76'}",CHEMBL421758,,CHEMBL421758,6.05,0,http://www.openphacts.org/units/Nanomolar,267261,=,1,1,=,,IC50,nM,,890.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.89
,,824643,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3C(=O)[C@@H]2[C@H](C)[C@@H]2C)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '13.19', 'le': '0.25', 'lle': '2.84', 'sei': '7.25'}",CHEMBL139571,,CHEMBL139571,6.52,0,http://www.openphacts.org/units/Nanomolar,267288,=,1,1,=,,IC50,nM,,300.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.3
,,825932,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3c2nc3ccccc3s2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '12.69', 'le': '0.24', 'lle': '1.67', 'sei': '7.86'}",CHEMBL344656,,CHEMBL344656,6.75,0,http://www.openphacts.org/units/Nanomolar,267284,=,1,1,=,,IC50,nM,,180.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.18
,,827155,[],CHEMBL764418,Inhibition of human cytomegalovirus protease in HCMV pNA assay.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(NC(=O)N2CCC[C@H]2C(=O)N2CC[C@H]3[C@H]2[C@H](C)C(=O)N3c2nc3ccc(F)cc3s2)cc1,,,CHEMBL1136799,J Med Chem,2003,"{'bei': '11.72', 'le': '0.23', 'lle': '1.23', 'sei': '7.51'}",CHEMBL138141,,CHEMBL138141,6.44,0,http://www.openphacts.org/units/Nanomolar,267273,=,1,1,=,,IC50,nM,,360.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.36
,,946705,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc2nc(Cc3ccc(C(=O)c4ccc(NO)cc4)cc3)oc(=O)c12,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '20.01', 'le': '0.38', 'lle': '3.67', 'sei': '8.50'}",CHEMBL107126,,CHEMBL107126,7.85,0,http://www.openphacts.org/units/Nanomolar,199410,=,1,1,=,,IC50,nM,,14.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.014
,,947986,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)ON(C(C)=O)c1cccc(C(=O)c2ccc(Cc3nc4scc(C)c4c(=O)o3)cc2)c1,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '12.28', 'le': '0.24', 'lle': '1.64', 'sei': '5.48'}",CHEMBL107064,,CHEMBL107064,5.85,0,http://www.openphacts.org/units/Nanomolar,199399,=,1,1,=,,IC50,nM,,1400.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,1.4
,,947987,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc2nc(Cc3ccc(C(=O)c4ccccc4)cc3)nc(O)c12,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,,CHEMBL442199,,CHEMBL442199,,0,http://www.openphacts.org/units/Nanomolar,199405,>,1,1,>,,IC50,nM,,33000.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,33.0
,,950581,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc2nc(Cc3ccc(C(=O)c4cccc(CO)c4)cc3)oc(=O)c12,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '15.22', 'le': '0.29', 'lle': '2.09', 'sei': '7.41'}",CHEMBL108055,,CHEMBL108055,5.96,0,http://www.openphacts.org/units/Nanomolar,199407,=,1,1,=,,IC50,nM,,1100.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,1.1
,,950582,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc2nc(Cc3ccc(C(=O)c4cccc(/N=[N+](\[O-])c5cccc(C(=O)c6ccc(Cc7nc8scc(C)c8c(=O)o7)cc6)c5)c4)cc3)oc(=O)c12,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,,CHEMBL104823,,CHEMBL104823,,0,http://www.openphacts.org/units/Nanomolar,199391,>,1,1,>,,IC50,nM,,33000.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,33.0
,,951915,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc2nc(Cc3ccc(C(=O)c4cccc([N+](=O)[O-])c4)cc3)oc(=O)c12,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '13.42', 'le': '0.26', 'lle': '1.17', 'sei': '5.28'}",CHEMBL323736,,CHEMBL323736,5.46,0,http://www.openphacts.org/units/Nanomolar,199408,=,1,1,=,,IC50,nM,,3500.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,3.5
,,951916,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc2nc(Cc3ccc(C(=O)c4cccc(NO)c4)cc3)nc(O)c12,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '14.56', 'le': '0.28', 'lle': '1.37', 'sei': '5.98'}",CHEMBL317816,,CHEMBL317816,5.70,0,http://www.openphacts.org/units/Nanomolar,199404,=,1,1,=,,IC50,nM,,2000.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,2.0
,,953274,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,ONc1ccccc1,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '46.24', 'le': '0.86', 'lle': '3.56', 'sei': '15.64'}",CHEMBL320474,,CHEMBL320474,5.05,0,http://www.openphacts.org/units/Nanomolar,199401,=,1,1,=,,IC50,nM,,9000.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,9.0
,,956002,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,CONc1cccc(C(=O)Nc2cccc(Cc3nc4scc(C)c4c(=O)o3)c2)c1,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '13.42', 'le': '0.26', 'lle': '1.29', 'sei': '6.05'}",CHEMBL104680,,CHEMBL104680,5.66,0,http://www.openphacts.org/units/Nanomolar,199393,=,1,1,=,,IC50,nM,,2200.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,2.2
,,958502,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc2nc(Cc3cccc(NC(=O)c4cccc(NN)c4)c3)oc(=O)c12,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '13.33', 'le': '0.26', 'lle': '1.73', 'sei': '4.92'}",CHEMBL317213,,CHEMBL317213,5.42,0,http://www.openphacts.org/units/Nanomolar,199395,=,1,1,=,,IC50,nM,,3800.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,3.8
,,959672,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc2nc(Cc3ccc(C(=O)c4cccc(N)c4)cc3)oc(=O)c12,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '15.94', 'le': '0.30', 'lle': '2.04', 'sei': '6.96'}",CHEMBL326888,,CHEMBL326888,6.00,0,http://www.openphacts.org/units/Nanomolar,199406,=,1,1,=,,IC50,nM,,1000.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,1.0
,,962062,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc2nc(Cc3ccc(C(=O)c4cccc(NO)c4)cc3)oc(=O)c12,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '19.67', 'le': '0.38', 'lle': '3.54', 'sei': '8.35'}",CHEMBL432637,,CHEMBL432637,7.72,0,http://www.openphacts.org/units/Nanomolar,199409,=,1,1,=,,IC50,nM,,19.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.019
,,964836,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc2nc(Cc3ccc(C(=O)c4cccc(N=O)c4)cc3)oc(=O)c12,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '18.59', 'le': '0.35', 'lle': '2.48', 'sei': '8.10'}",CHEMBL107078,,CHEMBL107078,7.26,0,http://www.openphacts.org/units/Nanomolar,199392,=,1,1,=,,IC50,nM,,55.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.055
,,964837,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)c2cccc(NO)c2)cc1,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '23.90', 'le': '0.44', 'lle': '2.40', 'sei': '11.01'}",CHEMBL105989,,CHEMBL105989,5.43,0,http://www.openphacts.org/units/Nanomolar,199403,=,1,1,=,,IC50,nM,,3700.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,3.7
,,966225,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N(O)c1cccc(C(=O)c2ccc(Cc3nc4scc(C)c4c(=O)o3)cc2)c1,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '13.71', 'le': '0.26', 'lle': '1.84', 'sei': '5.92'}",CHEMBL106244,,CHEMBL106244,5.96,0,http://www.openphacts.org/units/Nanomolar,199390,=,1,1,=,,IC50,nM,,1100.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,1.1
,,971149,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc2nc(Cc3ccc(C(=O)c4ccc(CO)cc4)cc3)oc(=O)c12,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '15.40', 'le': '0.29', 'lle': '2.16', 'sei': '7.50'}",CHEMBL107357,,CHEMBL107357,6.03,0,http://www.openphacts.org/units/Nanomolar,199389,=,1,1,=,,IC50,nM,,940.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.94
,,972479,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc2nc(Cc3cccc(NC(=O)c4cccc(NO)c4)c3)oc(=O)c12,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '18.03', 'le': '0.35', 'lle': '3.15', 'sei': '7.03'}",CHEMBL322676,,CHEMBL322676,7.35,0,http://www.openphacts.org/units/Nanomolar,199397,=,1,1,=,,IC50,nM,,45.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.045
,,974874,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc2nc(Cc3ccc(C(=O)c4ccccc4)cc3)oc(=O)c12,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '16.87', 'le': '0.32', 'lle': '1.72', 'sei': '10.13'}",CHEMBL104662,,CHEMBL104662,6.10,0,http://www.openphacts.org/units/Nanomolar,199388,=,1,1,=,,IC50,nM,,800.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.8
,,974875,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc2nc(Cc3cccc(NC(=O)c4ccccc4)c3)oc(=O)c12,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '15.47', 'le': '0.29', 'lle': '1.42', 'sei': '8.07'}",CHEMBL106921,,CHEMBL106921,5.82,0,http://www.openphacts.org/units/Nanomolar,199398,=,1,1,=,,IC50,nM,,1500.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,1.5
,,974876,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc2nc(Cc3cccc(NC(=O)c4ccc(NN)cc4)c3)oc(=O)c12,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '13.83', 'le': '0.26', 'lle': '1.93', 'sei': '5.10'}",CHEMBL107963,,CHEMBL107963,5.62,0,http://www.openphacts.org/units/Nanomolar,199394,=,1,1,=,,IC50,nM,,2400.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,2.4
,,979879,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)c1cccc(NO)c1,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '32.80', 'le': '0.62', 'lle': '3.27', 'sei': '10.05'}",CHEMBL106641,,CHEMBL106641,4.96,0,http://www.openphacts.org/units/Nanomolar,199402,=,1,1,=,,IC50,nM,,11000.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,11.0
,,982487,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc2nc(Cc3cccc(NC(=O)c4ccc(NO)cc4)c3)oc(=O)c12,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,"{'bei': '17.71', 'le': '0.34', 'lle': '3.01', 'sei': '6.91'}",CHEMBL108677,,CHEMBL108677,7.21,0,http://www.openphacts.org/units/Nanomolar,199396,=,1,1,=,,IC50,nM,,61.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,0.061
,,984787,[],CHEMBL873639,Inhibitory activity against Human Cytomegalovirus (hCMV) protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.NO,,,CHEMBL1131870,Bioorg Med Chem Lett,1999,,CHEMBL542448,HYDROXYLAMMONIUM CHLORIDE,CHEMBL1191361,,0,http://www.openphacts.org/units/Nanomolar,199400,>,1,1,>,,IC50,nM,,33000.0,CHEMBL3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),Human herpes virus 5 capsid protein P40,10360,,,IC50,uM,UO_0000065,,33.0
